kl,wkl
2, 0.536774
3, -1.380900
4, -0.516044
5, -4.242710
6, 3.206117
7, 0.338148
8, 1.350412
9, -2.238936
1, -1.006863
2, 0.544282
3, -1.378356
4, -0.520699
5, -4.240314
6, 3.206928
7, 0.315065
8, 1.362290
9, -2.234912
1, -1.012172
2, 0.545370
3, -1.376278
4, -0.535622
5, -4.237254
6, 3.212770
7, 0.305979
8, 1.364153
9, -2.231355
1, -0.998066
2, 0.543350
3, -1.384337
4, -0.512658
5, -4.240543
6, 3.199650
7, 0.337080
8, 1.359698
9, -2.249124
1, -1.012347
2, 0.551351
3, -1.381887
4, -0.517631
5, -4.237757
6, 3.200503
7, 0.313853
8, 1.372712
9, -2.245139
1, -1.018182
2, 0.552489
3, -1.378205
4, -0.531907
5, -4.234974
6, 3.209513
7, 0.304184
8, 1.374597
9, -2.239038
1, -0.999815
2, 0.547334
3, -1.384683
4, -0.510479
5, -4.240989
6, 3.201955
7, 0.336964
8, 1.365396
9, -2.250600
1, -1.014424
2, 0.554037
3, -1.382113
4, -0.514899
5, -4.238961
6, 3.202732
7, 0.314066
8, 1.375903
9, -2.246570
1, -1.018961
2, 0.554945
3, -1.381443
4, -0.530808
5, -4.235777
6, 3.205079
7, 0.305782
8, 1.377561
9, -2.245348
1, -1.004986
2, 0.550189
3, -1.386211
4, -0.510859
5, -4.242566
6, 3.198274
7, 0.339268
8, 1.366165
9, -2.256771
1, -1.019075
2, 0.558480
3, -1.383827
4, -0.516026
5, -4.239525
6, 3.199148
7, 0.315986
8, 1.379866
9, -2.252833
1, -1.024116
2, 0.559435
3, -1.381528
4, -0.531639
5, -4.236568
6, 3.206270
7, 0.305633
8, 1.381827
9, -2.248110
1, -1.002763
2, 0.548010
3, -1.384330
4, -0.513526
5, -4.246260
6, 3.203894
7, 0.340311
8, 1.363271
9, -2.252660
1, -1.017115
2, 0.555028
3, -1.381913
4, -0.518359
5, -4.243896
6, 3.204708
7, 0.316262
8, 1.375031
9, -2.248610
1, -1.021743
2, 0.555955
3, -1.380952
4, -0.534168
5, -4.240730
6, 3.207991
7, 0.307550
8, 1.376776
9, -2.246801
1, -1.000331
2, 0.546053
3, -1.384799
4, -0.515255
5, -4.249476
6, 3.204593
7, 0.341254
8, 1.361191
9, -2.252856
1, -1.014742
2, 0.553857
3, -1.382306
4, -0.520149
5, -4.246826
6, 3.205439
7, 0.318045
8, 1.373759
9, -2.248842
1, -1.019963
2, 0.554923
3, -1.380335
4, -0.535142
5, -4.243766
6, 3.211101
7, 0.309034
8, 1.375598
9, -2.245440
1, -1.005638
2, 0.550334
3, -1.385524
4, -0.515046
5, -4.250203
6, 3.203821
7, 0.341928
8, 1.365061
9, -2.257355
1, -1.019821
2, 0.558046
3, -1.383142
4, -0.520108
5, -4.247450
6, 3.204672
7, 0.318147
8, 1.377993
9, -2.253362
1, -1.024707
2, 0.559033
3, -1.381711
4, -0.535516
5, -4.244338
6, 3.209185
7, 0.309253
8, 1.379789
9, -2.250757
1, -1.010219
2, 0.551667
3, -1.384557
4, -0.517593
5, -4.253450
6, 3.205664
7, 0.344330
8, 1.361956
9, -2.257648
1, -1.024653
2, 0.559136
3, -1.382020
4, -0.522253
5, -4.251039
6, 3.206483
7, 0.321576
8, 1.373729
9, -2.253649
1, -1.029252
2, 0.560047
3, -1.380892
4, -0.538189
5, -4.247882
6, 3.210394
7, 0.312372
8, 1.375553
9, -2.251390
1, -1.014844
2, 0.554282
3, -1.384935
4, -0.519045
5, -4.255541
6, 3.205022
7, 0.346355
8, 1.361956
9, -2.260925
1, -1.028574
2, 0.563573
3, -1.382717
4, -0.524669
5, -4.251736
6, 3.205930
7, 0.322865
8, 1.377851
9, -2.257131
1, -1.033399
2, 0.564520
3, -1.380994
4, -0.540290
5, -4.248670
6, 3.211508
7, 0.313175
8, 1.379753
9, -2.253671
1, -1.018173
2, 0.557253
3, -1.384256
4, -0.521986
5, -4.257405
6, 3.207586
7, 0.347777
8, 1.363238
9, -2.261085
1, -1.031945
2, 0.565738
3, -1.382034
4, -0.527463
5, -4.254031
6, 3.208470
7, 0.323764
8, 1.378033
9, -2.257210
1, -1.036936
2, 0.566686
3, -1.379706
4, -0.542895
5, -4.251098
6, 3.215667
7, 0.313471
8, 1.379990
9, -2.252410
1, -1.017934
2, 0.559156
3, -1.384441
4, -0.523262
5, -4.258879
6, 3.210775
7, 0.346783
8, 1.366788
9, -2.260710
1, -1.032238
2, 0.566461
3, -1.381973
4, -0.528095
5, -4.256411
6, 3.211609
7, 0.323372
8, 1.378744
9, -2.256671
1, -1.036921
2, 0.567383
3, -1.380476
4, -0.543798
5, -4.253321
6, 3.216628
7, 0.313803
8, 1.380627
9, -2.253613
1, -1.021025
2, 0.564459
3, -1.388310
4, -0.521215
5, -4.257474
6, 3.205499
7, 0.345178
8, 1.374856
9, -2.269075
1, -1.035066
2, 0.571695
3, -1.385955
4, -0.526228
5, -4.254891
6, 3.206340
7, 0.321258
8, 1.387183
9, -2.265063
1, -1.040262
2, 0.572712
3, -1.383453
4, -0.541147
5, -4.251969
6, 3.213525
7, 0.311611
8, 1.389072
9, -2.260417
1, -1.026233
2, 0.566191
3, -1.386752
4, -0.522717
5, -4.260537
6, 3.209192
7, 0.346185
8, 1.373000
9, -2.268547
1, -1.040642
2, 0.572770
3, -1.384207
4, -0.527218
5, -4.258482
6, 3.209986
7, 0.323203
8, 1.383493
9, -2.264488
1, -1.045225
2, 0.573704
3, -1.383287
4, -0.542732
5, -4.255319
6, 3.213099
7, 0.314819
8, 1.385202
9, -2.262805
1, -1.028806
2, 0.564562
3, -1.385823
4, -0.525373
5, -4.264984
6, 3.210418
7, 0.349634
8, 1.365819
9, -2.268183
1, -1.042275
2, 0.574363
3, -1.383678
4, -0.531167
5, -4.260768
6, 3.211341
7, 0.326461
8, 1.382679
9, -2.264493
1, -1.046818
2, 0.575279
3, -1.382638
4, -0.546748
5, -4.257626
6, 3.214910
7, 0.317764
8, 1.384433
9, -2.262500
1, -1.031856
2, 0.571880
3, -1.389412
4, -0.525110
5, -4.262541
6, 3.205113
7, 0.349470
8, 1.377231
9, -2.276855
1, -1.045952
2, 0.578932
3, -1.387005
4, -0.530009
5, -4.260090
6, 3.205950
7, 0.325824
8, 1.389061
9, -2.272818
1, -1.050673
2, 0.579849
3, -1.385184
4, -0.545638
5, -4.257056
6, 3.211979
7, 0.315903
8, 1.390986
9, -2.268991
1, -1.035322
2, 0.577183
3, -1.393192
4, -0.523086
5, -4.260972
6, 3.200215
7, 0.346417
8, 1.385688
9, -2.284909
1, -1.049347
2, 0.583495
3, -1.390830
4, -0.527876
5, -4.258816
6, 3.201022
7, 0.322273
8, 1.396554
9, -2.280842
1, -1.054345
2, 0.584373
3, -1.387858
4, -0.543208
5, -4.256123
6, 3.210140
7, 0.311271
8, 1.398487
9, -2.274299
1, -1.035432
2, 0.578252
3, -1.393850
4, -0.522510
5, -4.262822
6, 3.203582
7, 0.343336
8, 1.388108
9, -2.284458
1, -1.049621
2, 0.584051
3, -1.391416
4, -0.527025
5, -4.260977
6, 3.204356
7, 0.319505
8, 1.397849
9, -2.280370
1, -1.054656
2, 0.585100
3, -1.389590
4, -0.541776
5, -4.257904
6, 3.209707
7, 0.310896
8, 1.399642
9, -2.277248
1, -1.040320
2, 0.580316
3, -1.394511
4, -0.521636
5, -4.264626
6, 3.202793
7, 0.343913
8, 1.388623
9, -2.288583
1, -1.054279
2, 0.586726
3, -1.392127
4, -0.526407
5, -4.262434
6, 3.203608
7, 0.320134
8, 1.399544
9, -2.284521
1, -1.058926
2, 0.587637
3, -1.390473
4, -0.541915
5, -4.259395
6, 3.209127
7, 0.310658
8, 1.401401
9, -2.281148
1, -1.045657
2, 0.583170
3, -1.395090
4, -0.521893
5, -4.266136
6, 3.202160
7, 0.343920
8, 1.390203
9, -2.292722
1, -1.059603
2, 0.589534
3, -1.392682
4, -0.526600
5, -4.263988
6, 3.202973
7, 0.320400
8, 1.400936
9, -2.288661
1, -1.064127
2, 0.590428
3, -1.391278
4, -0.542293
5, -4.260886
6, 3.207844
7, 0.311029
8, 1.402789
9, -2.285752
1, -1.043809
2, 0.581578
3, -1.395465
4, -0.522949
5, -4.269311
6, 3.203857
7, 0.344253
8, 1.388317
9, -2.292599
1, -1.058292
2, 0.586518
3, -1.392915
4, -0.526993
5, -4.267932
6, 3.204569
7, 0.321065
8, 1.396225
9, -2.288517
1, -1.063229
2, 0.587459
3, -1.390512
4, -0.542110
5, -4.265051
6, 3.211928
7, 0.311156
8, 1.398114
9, -2.283693
1, -1.047729
2, 0.579281
3, -1.393105
4, -0.524163
5, -4.274519
6, 3.208925
7, 0.346411
8, 1.379515
9, -2.289591
1, -1.061657
2, 0.586435
3, -1.390655
4, -0.528953
5, -4.272059
6, 3.209768
7, 0.323487
8, 1.391288
9, -2.285558
1, -1.066742
2, 0.587450
3, -1.388288
4, -0.543736
5, -4.269108
6, 3.216647
7, 0.314122
8, 1.393157
9, -2.281201
1, -1.049349
2, 0.579701
3, -1.391964
4, -0.524694
5, -4.277592
6, 3.212623
7, 0.348407
8, 1.377884
9, -2.288445
1, -1.063641
2, 0.585676
3, -1.389400
4, -0.528937
5, -4.275818
6, 3.213384
7, 0.325802
8, 1.387335
9, -2.284391
1, -1.068567
2, 0.586664
3, -1.387418
4, -0.543940
5, -4.272810
6, 3.219422
7, 0.316562
8, 1.389187
9, -2.280673
1, -1.054501
2, 0.584796
3, -1.395573
4, -0.520767
5, -4.275887
6, 3.205987
7, 0.346986
8, 1.385148
9, -2.298312
1, -1.068458
2, 0.591678
3, -1.393073
4, -0.525379
5, -4.273613
6, 3.206813
7, 0.324525
8, 1.396223
9, -2.294289
1, -1.073257
2, 0.592597
3, -1.390956
4, -0.540664
5, -4.270685
6, 3.213556
7, 0.314731
8, 1.398099
9, -2.289968
1, -1.058368
2, 0.589704
3, -1.398298
4, -0.518547
5, -4.274982
6, 3.202649
7, 0.345483
8, 1.392123
9, -2.305133
1, -1.072091
2, 0.596500
3, -1.395928
4, -0.523431
5, -4.272564
6, 3.203493
7, 0.322087
8, 1.403710
9, -2.301091
1, -1.077619
2, 0.597540
3, -1.392192
4, -0.537635
5, -4.269894
6, 3.213091
7, 0.312290
8, 1.405551
9, -2.294471
1, -1.057932
2, 0.586223
3, -1.394351
4, -0.519903
5, -4.280087
6, 3.211147
7, 0.347596
8, 1.385257
9, -2.298342
1, -1.072139
2, 0.591975
3, -1.391791
4, -0.524080
5, -4.278395
6, 3.211900
7, 0.325154
8, 1.394343
9, -2.294298
1, -1.076857
2, 0.592891
3, -1.389926
4, -0.539500
5, -4.275403
6, 3.217993
7, 0.315490
8, 1.396219
9, -2.290479
1, -1.063052
2, 0.587792
3, -1.394180
4, -0.519979
5, -4.282613
6, 3.211978
7, 0.348920
8, 1.383871
9, -2.300781
1, -1.076875
2, 0.594888
3, -1.391724
4, -0.524719
5, -4.280180
6, 3.212820
7, 0.326287
8, 1.395490
9, -2.296758
1, -1.081402
2, 0.595772
3, -1.390232
4, -0.540359
5, -4.277123
6, 3.217974
7, 0.316832
8, 1.397338
9, -2.293643
1, -1.066820
2, 0.591413
3, -1.395627
4, -0.519835
5, -4.283259
6, 3.210381
7, 0.349258
8, 1.387643
9, -2.305640
1, -1.081139
2, 0.596305
3, -1.393091
4, -0.523850
5, -4.281887
6, 3.211092
7, 0.326223
8, 1.395514
9, -2.301561
1, -1.085961
2, 0.597225
3, -1.390874
4, -0.539068
5, -4.278986
6, 3.218089
7, 0.316377
8, 1.397391
9, -2.297034
1, -1.069583
2, 0.594367
3, -1.398955
4, -0.516288
5, -4.282959
6, 3.206850
7, 0.347005
8, 1.392048
9, -2.312145
1, -1.083383
2, 0.600708
3, -1.396531
4, -0.520936
5, -4.280824
6, 3.207666
7, 0.323856
8, 1.402683
9, -2.308079
1, -1.088309
2, 0.601574
3, -1.393630
4, -0.536145
5, -4.278151
6, 3.216624
7, 0.313128
8, 1.404569
9, -2.301761
1, -1.068398
2, 0.592772
3, -1.397610
4, -0.516942
5, -4.286639
6, 3.212785
7, 0.346456
8, 1.389836
9, -2.308423
1, -1.082442
2, 0.598514
3, -1.395070
4, -0.521135
5, -4.284925
6, 3.213543
7, 0.324116
8, 1.398970
9, -2.304383
1, -1.087474
2, 0.599489
3, -1.392591
4, -0.536017
5, -4.282042
6, 3.220874
7, 0.314503
8, 1.400833
9, -2.299647
1, -1.073774
2, 0.597891
3, -1.400964
4, -0.512642
5, -4.284769
6, 3.206588
7, 0.344252
8, 1.397362
9, -2.317829
1, -1.087207
2, 0.605224
3, -1.398621
4, -0.517650
5, -4.282035
6, 3.207461
7, 0.321401
8, 1.409837
9, -2.313843
1, -1.091653
2, 0.606089
3, -1.397204
4, -0.533378
5, -4.278975
6, 3.212473
7, 0.312037
8, 1.411658
9, -2.310859
1, -1.073652
2, 0.593072
3, -1.397936
4, -0.517546
5, -4.290424
6, 3.211830
7, 0.348646
8, 1.385185
9, -2.312346
1, -1.087229
2, 0.600869
3, -1.395502
4, -0.522465
5, -4.287599
6, 3.212711
7, 0.326427
8, 1.397946
9, -2.308364
1, -1.091846
2, 0.601780
3, -1.393913
4, -0.537847
5, -4.284564
6, 3.218006
7, 0.317235
8, 1.399760
9, -2.305200
1, -1.073328
2, 0.595023
3, -1.398882
4, -0.517798
5, -4.291880
6, 3.212626
7, 0.349902
8, 1.387839
9, -2.313965
1, -1.087041
2, 0.602085
3, -1.396449
4, -0.522603
5, -4.289406
6, 3.213479
7, 0.327141
8, 1.399561
9, -2.309926
1, -1.091852
2, 0.602896
3, -1.393494
4, -0.538085
5, -4.286794
6, 3.222985
7, 0.315774
8, 1.401478
9, -2.302947
1, -1.070297
2, 0.591922
3, -1.396451
4, -0.519549
5, -4.296231
6, 3.220442
7, 0.350014
8, 1.384046
9, -2.307644
1, -1.083888
2, 0.599487
3, -1.394077
4, -0.524537
5, -4.293455
6, 3.221314
7, 0.327155
8, 1.396770
9, -2.303651
1, -1.088687
2, 0.600384
3, -1.391749
4, -0.539875
5, -4.290589
6, 3.228755
7, 0.316901
8, 1.398686
9, -2.298676
1, -1.071853
2, 0.587932
3, -1.392457
4, -0.524493
5, -4.301968
6, 3.228108
7, 0.353522
8, 1.371597
9, -2.300218
1, -1.085414
2, 0.596094
3, -1.390093
4, -0.529588
5, -4.298901
6, 3.228996
7, 0.330790
8, 1.385280
9, -2.296255
1, -1.090054
2, 0.597018
3, -1.388539
4, -0.544921
5, -4.295847
6, 3.234132
7, 0.321550
8, 1.387120
9, -2.293160
1, -1.068553
2, 0.584432
3, -1.390441
4, -0.527408
5, -4.306099
6, 3.232583
7, 0.356972
8, 1.366384
9, -2.296293
1, -1.082465
2, 0.591475
3, -1.388016
4, -0.532172
5, -4.303687
6, 3.233413
7, 0.333663
8, 1.378184
9, -2.292231
1, -1.087071
2, 0.592353
3, -1.386140
4, -0.547796
5, -4.300707
6, 3.239776
7, 0.323457
8, 1.380131
9, -2.288074
1, -1.068391
2, 0.583394
3, -1.389348
4, -0.529287
5, -4.309585
6, 3.236598
7, 0.357987
8, 1.363569
9, -2.294004
1, -1.081910
2, 0.591551
3, -1.387092
4, -0.534586
5, -4.306387
6, 3.237483
7, 0.334310
8, 1.377855
9, -2.290051
1, -1.085976
2, 0.592346
3, -1.386499
4, -0.550704
5, -4.303235
6, 3.239833
7, 0.325578
8, 1.379563
9, -2.288778
1, -1.066430
2, 0.580843
3, -1.388296
4, -0.533314
5, -4.313468
6, 3.238234
7, 0.361630
8, 1.358346
9, -2.292093
1, -1.079976
2, 0.588842
3, -1.386076
4, -0.538660
5, -4.310312
6, 3.239110
7, 0.337413
8, 1.372646
9, -2.288125
1, -1.084373
2, 0.589680
3, -1.384484
4, -0.554671
5, -4.307261
6, 3.244908
7, 0.326953
8, 1.374639
9, -2.284337
1, -1.063375
2, 0.577700
3, -1.386480
4, -0.537058
5, -4.317309
6, 3.243234
7, 0.362642
8, 1.354279
9, -2.287730
1, -1.077005
2, 0.586959
3, -1.384152
4, -0.542417
5, -4.313669
6, 3.244149
7, 0.339865
8, 1.369750
9, -2.283839
1, -1.081430
2, 0.587832
3, -1.382893
4, -0.557982
5, -4.310595
6, 3.248578
7, 0.330568
8, 1.371586
9, -2.281194
1, -1.063999
2, 0.581781
3, -1.387993
4, -0.538121
5, -4.317490
6, 3.242767
7, 0.363407
8, 1.360186
9, -2.290802
1, -1.077488
2, 0.591235
3, -1.385742
4, -0.543665
5, -4.313604
6, 3.243692
7, 0.340452
8, 1.376273
9, -2.286972
1, -1.081728
2, 0.592060
3, -1.384617
4, -0.559722
5, -4.310480
6, 3.247951
7, 0.330670
8, 1.378177
9, -2.284377
1, -1.063498
2, 0.580181
3, -1.385923
4, -0.543326
5, -4.321163
6, 3.246777
7, 0.366992
8, 1.354509
9, -2.286978
1, -1.077299
2, 0.588678
3, -1.383572
4, -0.548560
5, -4.317941
6, 3.247669
7, 0.343654
8, 1.368878
9, -2.283002
1, -1.081550
2, 0.589498
3, -1.382301
4, -0.564552
5, -4.314855
6, 3.252450
7, 0.333630
8, 1.370812
9, -2.280005
1, -1.062402
2, 0.582672
3, -1.387388
4, -0.544547
5, -4.321987
6, 3.247136
7, 0.366720
8, 1.359016
9, -2.288796
1, -1.076628
2, 0.589709
3, -1.384884
4, -0.549206
5, -4.319682
6, 3.247956
7, 0.343531
8, 1.370486
9, -2.284715
1, -1.080901
2, 0.590526
3, -1.383464
4, -0.565353
5, -4.316592
6, 3.253324
7, 0.333013
8, 1.372499
9, -2.281218
1, -1.068296
2, 0.588486
3, -1.390345
4, -0.543244
5, -4.320171
6, 3.241253
7, 0.364310
8, 1.367433
9, -2.298304
1, -1.081907
2, 0.597127
3, -1.388019
4, -0.548545
5, -4.316806
6, 3.242160
7, 0.341312
8, 1.382032
9, -2.294374
1, -1.086832
2, 0.598101
3, -1.385718
4, -0.563277
5, -4.313891
6, 3.249044
7, 0.331763
8, 1.383921
9, -2.289911
1, -1.069854
2, 0.593642
3, -1.391973
4, -0.541882
5, -4.319510
6, 3.241161
7, 0.364403
8, 1.375349
9, -2.301937
1, -1.083518
2, 0.601196
3, -1.389678
4, -0.547054
5, -4.316650
6, 3.242030
7, 0.340578
8, 1.388520
9, -2.297936
1, -1.088207
2, 0.602069
3, -1.387388
4, -0.562292
5, -4.313814
6, 3.249471
7, 0.330204
8, 1.390452
9, -2.292870
1, -1.071411
2, 0.596540
3, -1.392681
4, -0.542026
5, -4.320485
6, 3.243084
7, 0.363036
8, 1.379644
9, -2.303217
1, -1.085642
2, 0.602454
3, -1.390146
4, -0.546325
5, -4.318699
6, 3.243850
7, 0.340202
8, 1.389132
9, -2.299149
1, -1.090112
2, 0.603285
3, -1.388159
4, -0.562039
5, -4.315775
6, 3.250838
7, 0.329474
8, 1.391129
9, -2.294378
1, -1.076927
2, 0.599036
3, -1.392878
4, -0.542176
5, -4.322177
6, 3.243728
7, 0.362448
8, 1.380501
9, -2.306181
1, -1.090686
2, 0.605851
3, -1.390520
4, -0.547046
5, -4.319765
6, 3.244563
7, 0.338797
8, 1.392216
9, -2.302127
1, -1.095346
2, 0.606823
3, -1.389150
4, -0.561844
5, -4.316678
6, 3.248913
7, 0.330330
8, 1.393983
9, -2.299638
1, -1.081909
2, 0.602052
3, -1.393443
4, -0.542298
5, -4.323618
6, 3.242668
7, 0.363786
8, 1.382103
9, -2.310327
1, -1.096147
2, 0.607361
3, -1.390930
4, -0.546477
5, -4.322060
6, 3.243406
7, 0.340604
8, 1.390747
9, -2.306236
1, -1.100439
2, 0.608228
3, -1.389966
4, -0.561843
5, -4.318956
6, 3.246859
7, 0.332038
8, 1.392477
9, -2.304311
1, -1.083125
2, 0.597632
3, -1.391681
4, -0.545005
5, -4.329260
6, 3.245191
7, 0.367749
8, 1.370622
9, -2.307849
1, -1.096973
2, 0.605097
3, -1.389193
4, -0.549691
5, -4.326734
6, 3.246033
7, 0.345490
8, 1.382620
9, -2.303849
1, -1.101280
2, 0.605927
3, -1.387699
4, -0.565391
5, -4.323709
6, 3.251480
7, 0.335530
8, 1.384539
9, -2.300394
1, -1.082217
2, 0.600473
3, -1.394064
4, -0.544343
5, -4.329731
6, 3.244452
7, 0.367447
8, 1.375408
9, -2.311050
1, -1.094937
2, 0.607793
3, -1.392194
4, -0.550144
5, -4.326393
6, 3.245305
7, 0.341418
8, 1.390387
9, -2.307225
1, -1.100169
2, 0.608888
3, -1.389459
4, -0.564161
5, -4.323459
6, 3.252632
7, 0.332447
8, 1.392265
9, -2.302535
1, -1.083797
2, 0.598820
3, -1.391180
4, -0.547457
5, -4.333731
6, 3.250876
7, 0.368162
8, 1.370302
9, -2.306290
1, -1.097733
2, 0.605642
3, -1.388733
4, -0.552159
5, -4.331429
6, 3.251701
7, 0.344928
8, 1.381676
9, -2.302211
1, -1.101817
2, 0.606440
3, -1.387723
4, -0.567984
5, -4.328339
6, 3.255618
7, 0.335558
8, 1.383506
9, -2.299892
1, -1.087665
2, 0.605276
3, -1.396986
4, -0.544063
5, -4.330307
6, 3.239959
7, 0.364779
8, 1.381101
9, -2.319020
1, -1.101357
2, 0.612929
3, -1.394506
4, -0.548861
5, -4.327625
6, 3.240829
7, 0.342694
8, 1.393446
9, -2.315018
1, -1.106008
2, 0.613835
3, -1.392486
4, -0.563814
5, -4.324711
6, 3.247322
7, 0.333141
8, 1.395308
9, -2.310870
1, -1.090561
2, 0.608163
3, -1.396789
4, -0.544072
5, -4.331960
6, 3.241822
7, 0.366892
8, 1.382915
9, -2.320272
1, -1.104043
2, 0.616029
3, -1.394461
4, -0.549246
5, -4.328941
6, 3.242715
7, 0.343819
8, 1.396376
9, -2.316288
1, -1.108584
2, 0.616919
3, -1.392669
4, -0.564348
5, -4.325983
6, 3.248674
7, 0.334344
8, 1.398233
9, -2.312549
1, -1.095278
2, 0.613343
3, -1.398186
4, -0.543838
5, -4.331493
6, 3.240170
7, 0.366176
8, 1.389679
9, -2.325747
1, -1.108429
2, 0.620217
3, -1.396075
4, -0.549172
5, -4.328705
6, 3.241027
7, 0.341309
8, 1.402677
9, -2.321754
1, -1.113298
2, 0.621045
3, -1.392873
4, -0.563992
5, -4.326185
6, 3.250772
7, 0.330366
8, 1.404538
9, -2.314559
1, -1.099299
2, 0.618406
3, -1.399915
4, -0.542015
5, -4.330329
6, 3.239716
7, 0.361205
8, 1.398723
9, -2.330073
1, -1.112284
2, 0.625756
3, -1.397803
4, -0.547439
5, -4.327259
6, 3.240598
7, 0.337065
8, 1.412388
9, -2.326145
1, -1.116442
2, 0.626544
3, -1.396268
4, -0.563156
5, -4.324282
6, 3.246397
7, 0.326993
8, 1.414296
9, -2.322429
1, -1.101233
2, 0.620438
3, -1.400343
4, -0.543964
5, -4.331987
6, 3.241255
7, 0.360273
8, 1.400935
9, -2.331346
1, -1.115079
2, 0.625700
3, -1.397885
4, -0.548244
5, -4.330360
6, 3.242015
7, 0.337250
8, 1.409686
9, -2.327257
1, -1.119906
2, 0.626676
3, -1.395649
4, -0.562718
5, -4.327436
6, 3.248717
7, 0.328112
8, 1.411532
9, -2.323026
1, -1.106441
2, 0.621834
3, -1.399930
4, -0.543209
5, -4.334452
6, 3.242516
7, 0.361193
8, 1.399637
9, -2.333542
1, -1.119888
2, 0.628954
3, -1.397472
4, -0.547946
5, -4.331944
6, 3.243382
7, 0.339217
8, 1.411272
9, -2.329525
1, -1.124683
2, 0.629892
3, -1.395087
4, -0.562557
5, -4.329085
6, 3.250649
7, 0.329677
8, 1.413138
9, -2.324780
1, -1.110467
2, 0.626047
3, -1.400845
4, -0.541798
5, -4.334699
6, 3.242241
7, 0.361418
8, 1.404554
9, -2.337636
1, -1.123765
2, 0.633455
3, -1.398434
4, -0.546675
5, -4.331983
6, 3.243126
7, 0.339456
8, 1.416788
9, -2.333653
1, -1.128354
2, 0.634314
3, -1.396154
4, -0.561681
5, -4.329171
6, 3.250581
7, 0.329401
8, 1.418672
9, -2.328658
1, -1.113750
2, 0.629836
3, -1.401416
4, -0.541262
5, -4.335432
6, 3.243224
7, 0.361732
8, 1.408758
9, -2.340308
1, -1.126973
2, 0.636598
3, -1.399119
4, -0.546228
5, -4.332893
6, 3.244086
7, 0.338633
8, 1.420570
9, -2.336295
1, -1.131046
2, 0.637390
3, -1.397915
4, -0.561861
5, -4.329855
6, 3.248708
7, 0.329263
8, 1.422391
9, -2.333525
1, -1.114403
2, 0.624764
3, -1.398490
4, -0.546642
5, -4.341400
6, 3.248181
7, 0.365814
8, 1.394664
9, -2.334789
1, -1.127867
2, 0.631375
3, -1.396099
4, -0.551382
5, -4.339072
6, 3.249023
7, 0.342983
8, 1.405875
9, -2.330734
1, -1.132131
2, 0.632153
3, -1.394070
4, -0.567082
5, -4.336210
6, 3.256495
7, 0.332032
8, 1.407871
9, -2.325523
1, -1.111887
2, 0.618469
3, -1.394995
4, -0.550561
5, -4.347377
6, 3.255740
